8.604148614062227;0.01652951840899642;7.79200055450201;-1.600000023841858;9.424778110032346;-0.22439947724342346;3908.462735543827;0.0;70;-1;-1;1
9.391282321099885;0.02539150475373659;7.952000565826893;0.0;9.44721805809107;0.22439947724342346;3907.6675354753947;4.614020380129239;70;1;1;1
10.186415690444852;0.034313372922466785;7.952000565826893;0.0;9.424778110032346;0.0;3906.8723354069625;5.607991951699257;69;0;1;1
10.981615758876945;0.03431349161638225;7.952000565826893;0.0;9.424778110032346;0.0;3906.0771353385303;6.601967342121295;69;0;1;1
11.776815827309038;0.03431361031029772;7.952000565826893;0.0;9.424778110032346;0.0;3905.281935270098;7.595949195634219;69;0;1;1
12.572015895741131;0.034313729004213187;7.952000565826893;0.0;9.424778110032346;0.0;3904.486735201666;8.589935268614294;69;0;1;1
13.367215916775606;0.03431384769811736;7.952000565826893;0.0;9.424778110032346;0.0;3903.6915351332336;9.583924188963115;69;0;1;1
14.1624159852077;0.034313966392032824;7.952000565826893;0.0;9.424778110032346;0.0;3902.8963350648014;10.577915255784191;69;0;1;1
14.957616053639793;0.03431408508594829;7.952000565826893;0.0;9.424778110032346;0.0;3902.101134996369;11.571907871972499;69;0;1;1
15.752816122071886;0.03431420377986376;7.952000565826893;0.0;9.424778110032346;0.0;3901.305934927937;12.565901669852181;69;0;1;1
16.54801619050398;0.034314322473779225;7.952000565826893;0.0;9.424778110032346;0.0;3900.5107348595047;13.559896389555348;69;0;1;1
17.343216258936074;0.03431444116769469;7.952000565826893;0.0;9.424778110032346;0.0;3899.7155347910725;14.553891842207227;69;0;1;1
18.13841632736817;0.03431455986161016;7.952000565826893;0.0;9.424778110032346;0.0;3898.9203347226403;15.547887887232903;69;0;1;1
18.933616395800264;0.03431467855552563;7.952000565826893;0.0;9.424778110032346;0.0;3898.125134654208;16.541884417845772;69;0;1;1
19.72881646423236;0.034314797249441094;7.952000565826893;0.0;9.424778110032346;0.0;3897.329934585776;17.53588135147137;69;0;1;1
20.524016532664454;0.03431491594335656;7.952000565826893;0.0;9.424778110032346;0.0;3896.5347345173436;23.407213913538275;69;0;1;1
21.31921660109655;0.03431503463727203;7.952000565826893;0.0;9.424778110032346;0.0;3895.7395344489114;8.995123633493492;68;0;1;1
22.114416669528644;0.034315153331187495;7.952000565826893;0.0;9.424778110032346;0.0;3894.944334380479;10.148140682484083;68;0;1;1
22.90961673796074;0.03431527202510296;7.952000565826893;0.0;9.424778110032346;0.0;3894.149134312047;11.301163503341858;68;0;1;1
23.704816758995214;0.03431539071900713;7.952000565826893;0.0;9.424778110032346;0.0;3893.3539342436147;12.454190090157958;68;0;1;1
24.50001682742731;0.0343155094129226;7.952000565826893;0.0;9.424778110032346;0.0;3892.5587341751825;13.607219424307875;68;0;1;1
25.295216895859404;0.03431562810683807;7.952000565826893;0.0;9.424778110032346;0.0;3891.7635341067503;14.760250704211979;68;0;1;1
26.0904169642915;0.034315746800753534;7.952000565826893;0.0;9.424778110032346;0.0;3890.968334038318;15.913283442652558;68;0;1;1
26.885617032723594;0.034315865494669;7.952000565826893;0.0;9.424778110032346;0.0;3890.173133969886;17.0663173029879;68;0;1;1
27.68081710115569;0.03431598418858447;7.952000565826893;0.0;9.424778110032346;0.0;3889.3779339014536;18.21935204508531;68;0;1;1
28.476017122190164;0.03431610288248864;7.952000565826893;0.0;9.424778110032346;0.0;3888.5827338330214;19.372387424276024;68;0;1;1
29.27121719062226;0.034316221576404106;7.952000565826893;0.0;9.424778110032346;0.0;3887.787533764589;20.525423446122197;68;0;1;1
30.066417259054354;0.03431634027031957;7.952000565826893;0.0;9.424778110032346;0.0;3886.992333696157;21.67845994106071;68;0;1;1
30.86161732748645;0.03431645896423504;7.952000565826893;0.0;9.424778110032346;0.0;3886.1971336277247;22.831496830659795;68;0;1;1
31.656817395918544;0.03431657765815051;7.952000565826893;0.0;9.424778110032346;0.0;3885.4019335592925;23.984534052985037;68;0;1;1
