8.82292329978667;5.062281848117315;1.9000000000000004;-1.0;7.5398223686155035;-1.5707963267948966;23.32999999999996;0.0;7
8.777575444102228;4.8728340516061;2.0000000000000004;0.0;7.696902001294993;0.0;23.12999999999996;1.6820941828763827;7
8.746288551094182;4.675296383487073;2.0000000000000004;0.0;7.696902001294993;0.0;22.92999999999996;1.932085425095078;6
8.715001658086136;4.477758715368045;2.0000000000000004;0.0;7.696902001294993;0.0;22.72999999999996;2.182078674031505;6
8.68371476507809;4.280221047249018;2.0000000000000004;0.0;7.696902001294993;0.0;22.529999999999962;2.4320733108731227;6
8.652427872070044;4.082683379129991;2.0000000000000004;0.0;7.696902001294993;0.0;22.329999999999963;2.682068947521598;6
8.621140979061998;3.885145711010963;2.0000000000000004;0.0;7.696902001294993;0.0;22.129999999999963;2.9320653282384206;6
8.589854086053952;3.6876080428919353;2.0000000000000004;0.0;7.696902001294993;0.0;21.929999999999964;3.1820622776520486;6
8.558567193045906;3.4900703747729076;2.0000000000000004;0.0;7.696902001294993;0.0;21.729999999999965;3.432059671488013;6
8.52728030003786;3.29253270665388;2.0000000000000004;0.0;7.696902001294993;0.0;21.529999999999966;3.682057419222665;6
8.495993407029815;3.094995038534852;2.0000000000000004;0.0;7.696902001294993;0.0;21.329999999999966;3.9320554533540006;6
8.464706514021769;2.8974573704158244;2.0000000000000004;0.0;7.696902001294993;0.0;21.129999999999967;4.182053722520695;6
8.433419621013723;2.6999197022967967;2.0000000000000004;0.0;7.696902001294993;1.5707963267948966;20.929999999999968;4.4320521869499085;6
8.386778533719193;2.5056455921121223;2.0000000000000004;0.0;7.5398223686155035;1.5707963267948966;20.72999999999997;4.681128178953662;6
8.310320509107799;2.321059592143039;2.0000000000000004;0.0;7.382742735936014;1.5707963267948966;20.52999999999997;4.924720247109039;6
8.205928197495108;2.1507068223145973;2.0000000000000004;0.0;7.225663103256524;1.5707963267948966;20.32999999999997;5.158022462991346;6
8.076172084051247;1.9987819331884022;2.0000000000000004;0.0;7.0685834705770345;1.5707963267948966;20.12999999999997;5.376989640936181;6
7.924247194925052;1.8690258197445406;2.0000000000000004;1.0;6.911503837897545;1.5707963267948966;19.92999999999997;5.578219564697883;6
7.758221597064385;1.7671317744173494;1.9000000000000004;0.0;6.754424205218055;1.5707963267948966;19.73999999999997;5.754391571250387;6
7.582864897093756;1.6944966510365251;1.9000000000000004;-1.0;6.5973445725385655;1.5707963267948966;19.54999999999997;5.903896002774642;6
7.393417100582542;1.6491487953520831;2.0000000000000004;0.0;6.440264939859076;1.5707963267948966;19.34999999999997;7.572687164436611;6
7.19423855353383;1.633473103736502;2.0000000000000004;0.0;6.283185307179586;0.0;19.14999999999997;2.763390881466389;5
6.99423855353383;1.633473103736502;2.0000000000000004;0.0;6.283185307179586;0.0;18.94999999999997;3.0258291634718484;5
6.794238553533829;1.633473103736502;2.0000000000000004;0.0;6.283185307179586;0.0;18.74999999999997;3.2902594243039305;5
6.594238553533829;1.633473103736502;2.0000000000000004;0.0;6.283185307179586;0.0;18.549999999999972;3.5564256251982007;5
